sourceitemid	source	sourceitemedition	sourceitemvolume	sourceitemyear	sourceitemurl	sourceitemurlcomplete	sourceitemurlcompletepart	sourceitempublicdomain	sourceitempublicdomainreason	sourceitemreferenceyearfrom	sourceitemreferenceyearto	sourceitemreferencevolume	sourceitemurlafter	sourceitemlocal
404	213		13	\N	https://hdl.handle.net/2027/uc1.b4435451	f	t	\N		\N	\N			f
405	213		14	\N	https://hdl.handle.net/2027/uc1.b4435452	f	t	\N		\N	\N			f
406	213		15	\N	https://hdl.handle.net/2027/uc1.b4435453	f	t	\N		\N	\N			f
407	213		16	\N	https://hdl.handle.net/2027/uc1.b4435454	f	t	\N		\N	\N			f
408	213		17	\N	https://hdl.handle.net/2027/uc1.b4435455	f	t	\N		\N	\N			f
409	213		18	\N	https://hdl.handle.net/2027/uc1.b4435456	f	t	\N		\N	\N			f
410	213		19	\N	https://hdl.handle.net/2027/uc1.b4435457	f	t	\N		\N	\N			f
411	213		2	\N	https://hdl.handle.net/2027/uc1.b4435440	f	t	\N		\N	\N			f
412	213		20	\N	https://archive.org/details/lancasterlawrev00unkngoog	f	t	\N		\N	\N			f
413	213		21	\N	https://hdl.handle.net/2027/uc1.b4435459	f	t	\N		\N	\N			f
414	213		22	\N	https://hdl.handle.net/2027/uc1.b4435460	f	t	\N		\N	\N			f
415	213		23	\N	https://hdl.handle.net/2027/uc1.b4435461	f	t	\N		\N	\N			f
416	213		24	\N	https://hdl.handle.net/2027/uc1.b4435462	f	t	\N		\N	\N			f
417	213		25	\N	https://hdl.handle.net/2027/uc1.b4435463	f	t	\N		\N	\N			f
418	213		27	\N	https://hdl.handle.net/2027/uc1.b4435465	f	t	\N		\N	\N			f
419	213		29	\N	https://hdl.handle.net/2027/uc1.b4435467	f	t	\N		\N	\N			f
420	213		3	\N	https://hdl.handle.net/2027/uc1.b4435441	f	t	\N		\N	\N			f
421	213		30	\N	https://hdl.handle.net/2027/uc1.b4435468	f	t	\N		\N	\N			f
422	213		31	\N	https://hdl.handle.net/2027/uc1.b4435469	f	t	\N		\N	\N			f
423	213		33	\N	https://hdl.handle.net/2027/uc1.b4435471	f	t	\N		\N	\N			f
424	213		34	\N	https://hdl.handle.net/2027/uc1.b4435472	f	t	\N		\N	\N			f
425	213		35	\N	https://hdl.handle.net/2027/uc1.b4435473	f	t	\N		\N	\N			f
426	213		36	\N	https://hdl.handle.net/2027/uc1.b4435474	f	t	\N		\N	\N			f
427	213		37	\N	https://hdl.handle.net/2027/uc1.b4435475	f	t	\N		\N	\N			f
428	213		4	\N	https://hdl.handle.net/2027/uc1.b4435442	f	t	\N		\N	\N			f
429	213		5	\N	https://hdl.handle.net/2027/uc1.b4435443	f	t	\N		\N	\N			f
430	213		6	\N	https://hdl.handle.net/2027/uc1.b4435444	f	t	\N		\N	\N			f
431	213		7	\N	https://hdl.handle.net/2027/uc1.b4435445	f	t	\N		\N	\N			f
432	213		8	\N	https://hdl.handle.net/2027/uc1.b4435446	f	t	\N		\N	\N			f
433	213		9	\N	https://hdl.handle.net/2027/uc1.b4435447	f	t	\N		\N	\N			f
436	219			\N	https://archive.org/details/historyofcountie00inlees	f	t	\N		\N	\N			f
437	221		1	\N	https://archive.org/details/lehighlawjourna00coungoog	f	t	\N		\N	\N			f
438	221		2	\N	https://hdl.handle.net/2027/uc1.b4435781	f	t	\N		\N	\N			f
439	221		3	\N	https://hdl.handle.net/2027/uc1.b4435782	f	t	\N		\N	\N			f
440	221		5	\N	https://archive.org/details/lehighcountylaw00coungoog	f	t	\N		\N	\N			f
441	221		7	\N	https://archive.org/details/lehighlawjourna01coungoog	f	t	\N		\N	\N			f
442	221		9	\N	https://archive.org/details/lehighcountylaw01coungoog	f	t	\N		\N	\N			f
443	223			\N	https://archive.org/details/historyofcentrec00linn	f	t	\N		\N	\N			f
445	259		1	\N	https://hdl.handle.net/2027/uc1.b4435634	f	t	\N		\N	\N			f
446	259		10	\N	https://hdl.handle.net/2027/uc1.b4435643	f	t	\N		\N	\N			f
447	259		11	\N	https://hdl.handle.net/2027/uc1.b4435644	f	t	\N		\N	\N			f
448	259		12	\N	https://hdl.handle.net/2027/uc1.b4435645	f	t	\N		\N	\N			f
449	259		13	\N	https://hdl.handle.net/2027/uc1.b4435646	f	t	\N		\N	\N			f
450	259		14	\N	https://hdl.handle.net/2027/uc1.b4435647	f	t	\N		\N	\N			f
451	259		15	\N	https://hdl.handle.net/2027/uc1.b4435648	f	t	\N		\N	\N			f
452	259		16	\N	https://hdl.handle.net/2027/uc1.b4435649	f	t	\N		\N	\N			f
453	259		17	\N	https://hdl.handle.net/2027/uc1.b4435650	f	t	\N		\N	\N			f
454	259		18	\N	https://hdl.handle.net/2027/uc1.b4435651	f	t	\N		\N	\N			f
455	259		19	\N	https://hdl.handle.net/2027/uc1.b4435652	f	t	\N		\N	\N			f
456	259		20	\N	https://hdl.handle.net/2027/uc1.b4435653	f	t	\N		\N	\N			f
457	259		21	\N	https://hdl.handle.net/2027/uc1.b4435654	f	t	\N		\N	\N			f
458	259		3	\N	https://hdl.handle.net/2027/uc1.b4435636	f	t	\N		\N	\N			f
459	259		4	\N	https://hdl.handle.net/2027/uc1.b4435637	f	t	\N		\N	\N			f
460	259		5	\N	https://hdl.handle.net/2027/uc1.b4435638	f	t	\N		\N	\N			f
461	259		6	\N	https://hdl.handle.net/2027/uc1.b4435639	f	t	\N		\N	\N			f
462	259		7	\N	https://hdl.handle.net/2027/uc1.b4435640	f	t	\N		\N	\N			f
463	259		8	\N	https://hdl.handle.net/2027/uc1.b4435641	f	t	\N		\N	\N			f
464	259		9	\N	https://hdl.handle.net/2027/uc1.b4435642	f	t	\N		\N	\N			f
466	263			\N	https://archive.org/details/historyofcountie00math	f	t	\N		\N	\N			f
467	264			\N	https://archive.org/details/historyofwaynepi00math	f	t	\N		\N	\N			f
474	320		1	\N	https://hdl.handle.net/2027/uc1.b4436303	f	t	\N		\N	\N			f
475	320		10	\N	https://hdl.handle.net/2027/uc1.b4436312	f	t	\N		\N	\N			f
476	320		11	\N	https://hdl.handle.net/2027/uc1.b4436313	f	t	\N		\N	\N			f
477	320		12	\N	https://hdl.handle.net/2027/uc1.b4436314	f	t	\N		\N	\N			f
478	320		13	\N	https://hdl.handle.net/2027/uc1.b4436315	f	t	\N		\N	\N			f
479	320		14	\N	https://hdl.handle.net/2027/uc1.b4436316	f	t	\N		\N	\N			f
480	320		15	\N	https://hdl.handle.net/2027/uc1.b4436317	f	t	\N		\N	\N			f
481	320		16	\N	https://hdl.handle.net/2027/uc1.b4436318	f	t	\N		\N	\N			f
482	320		17	\N	https://archive.org/details/montgomerycount04courgoog	f	t	\N		\N	\N			f
483	320		18	\N	https://hdl.handle.net/2027/uc1.b4436320	f	t	\N		\N	\N			f
484	320		19	\N	https://hdl.handle.net/2027/uc1.b4436321	f	t	\N		\N	\N			f
485	320		2	\N	https://hdl.handle.net/2027/uc1.b4436304	f	t	\N		\N	\N			f
486	320		20	\N	https://archive.org/details/montgomerycount01courgoog	f	t	\N		\N	\N			f
487	320		21	\N	https://archive.org/details/montgomerycount02courgoog	f	t	\N		\N	\N			f
488	320		22	\N	https://hdl.handle.net/2027/uc1.b4436324	f	t	\N		\N	\N			f
489	320		23	\N	https://hdl.handle.net/2027/uc1.b4436325	f	t	\N		\N	\N			f
490	320		24	\N	https://hdl.handle.net/2027/uc1.b4436326	f	t	\N		\N	\N			f
491	320		25	\N	https://hdl.handle.net/2027/uc1.b4436327	f	t	\N		\N	\N			f
492	320		26	\N	https://hdl.handle.net/2027/uc1.b4436328	f	t	\N		\N	\N			f
493	320		3	\N	https://archive.org/details/montgomerycount00courgoog	f	t	\N		\N	\N			f
494	320		38	\N	https://archive.org/details/montgomerycount03courgoog	f	t	\N		\N	\N			f
495	320		4	\N	https://archive.org/details/montgomerycount00pagoog	f	t	\N		\N	\N			f
496	320		5	\N	https://hdl.handle.net/2027/uc1.b4436307	f	t	\N		\N	\N			f
497	320		6	\N	https://archive.org/details/montgomerycount05courgoog	f	t	\N		\N	\N			f
498	320		7	\N	https://hdl.handle.net/2027/uc1.b4436309	f	t	\N		\N	\N			f
499	320		8	\N	https://hdl.handle.net/2027/uc1.b4436310	f	t	\N		\N	\N			f
500	320		9	\N	https://archive.org/details/montgomerycount06courgoog	f	t	\N		\N	\N			f
505	328			1875	https://hdl.handle.net/2027/uc1.b4375282	f	t	\N		1875	1875			f
506	328			1880	https://hdl.handle.net/2027/uc1.b4375287	f	t	\N		1880	1880			f
507	332			\N	https://hdl.handle.net/2027/nyp.33433012350314	f	t	\N		\N	\N			f
508	337		1	\N	https://hdl.handle.net/2027/uc1.b4436629	f	t	\N		\N	\N			f
509	337		10	\N	https://hdl.handle.net/2027/uc1.b4436638	f	t	\N		\N	\N			f
510	337		11	\N	https://hdl.handle.net/2027/uc1.b4436639	f	t	\N		\N	\N			f
511	337		12	\N	https://hdl.handle.net/2027/uc1.b4436640	f	t	\N		\N	\N			f
512	337		16	\N	https://hdl.handle.net/2027/uc1.b4436644	f	t	\N		\N	\N			f
513	337		17	\N	https://hdl.handle.net/2027/uc1.b4436645	f	t	\N		\N	\N			f
514	337		2	\N	https://hdl.handle.net/2027/uc1.b4436630	f	t	\N		\N	\N			f
515	337		4	\N	https://hdl.handle.net/2027/uc1.b4436632	f	t	\N		\N	\N			f
516	337		5	\N	https://hdl.handle.net/2027/uc1.b4436633	f	t	\N		\N	\N			f
517	337		6	\N	https://hdl.handle.net/2027/uc1.b4436634	f	t	\N		\N	\N			f
518	337		7	\N	https://hdl.handle.net/2027/uc1.b4436635	f	t	\N		\N	\N			f
519	337		8	\N	https://hdl.handle.net/2027/uc1.b4436636	f	t	\N		\N	\N			f
520	337		9	\N	https://hdl.handle.net/2027/uc1.b4436637	f	t	\N		\N	\N			f
521	340		75	\N	https://hdl.handle.net/2027/uc1.b3831140	f	t	\N		\N	\N			f
522	340		76	\N	https://hdl.handle.net/2027/uc1.b3831141	f	t	\N		\N	\N			f
523	341		80	\N	https://hdl.handle.net/2027/uc1.b3831145	f	t	\N		\N	\N			f
524	342			\N	https://hdl.handle.net/2027/pst.000018439762	f	t	\N		\N	\N			f
526	344		1:1	\N	https://hdl.handle.net/2027/mdp.35112102203926	f	t	\N		\N	\N			f
527	344		1:10	\N	https://hdl.handle.net/2027/njp.32101077282158	f	t	\N		\N	\N			f
528	344		1:11	\N	https://hdl.handle.net/2027/mdp.35112102203918	f	t	\N		\N	\N			f
529	344		1:12	\N	https://hdl.handle.net/2027/njp.32101077282174	f	t	\N		\N	\N			f
530	344		1:16	\N	https://hdl.handle.net/2027/uva.x000374619	f	t	\N		\N	\N			f
531	344		1:2	\N	https://hdl.handle.net/2027/mdp.35112102203934	f	t	\N		\N	\N			f
532	344		1:3	\N	https://hdl.handle.net/2027/inu.30000117725808	f	t	\N		\N	\N			f
533	344		1:4	\N	https://hdl.handle.net/2027/uva.x000675943	f	t	\N		\N	\N			f
534	344		1:5	\N	https://hdl.handle.net/2027/njp.32101077282125	f	t	\N		\N	\N			f
535	344		1:6	\N	https://hdl.handle.net/2027/wu.89066122748	f	t	\N		\N	\N			f
536	344		1:7	\N	https://hdl.handle.net/2027/mdp.35112102203876	f	t	\N		\N	\N			f
537	344		1:8	\N	https://hdl.handle.net/2027/njp.32101077282133	f	t	\N		\N	\N			f
538	344		1:9	\N	https://hdl.handle.net/2027/njp.32101077282141	f	t	\N		\N	\N			f
539	344		2:1	\N	https://hdl.handle.net/2027/njp.32101077282190	f	t	\N		\N	\N			f
540	344		2:10	\N	https://hdl.handle.net/2027/njp.32101077282257	f	t	\N		\N	\N			f
541	344		2:11	\N	https://hdl.handle.net/2027/njp.32101077282265	f	t	\N		\N	\N			f
542	344		2:12	\N	https://hdl.handle.net/2027/njp.32101077282273	f	t	\N		\N	\N			f
543	344		2:13	\N	https://hdl.handle.net/2027/njp.32101077282281	f	t	\N		\N	\N			f
544	344		2:14	\N	https://hdl.handle.net/2027/mdp.35112103868230	f	t	\N		\N	\N			f
545	344		2:15	\N	https://hdl.handle.net/2027/njp.32101077282307	f	t	\N		\N	\N			f
546	344		2:16	\N	https://hdl.handle.net/2027/njp.32101077282315	f	t	\N		\N	\N			f
547	344		2:17	\N	https://hdl.handle.net/2027/njp.32101077282323	f	t	\N		\N	\N			f
548	344		2:18	\N	https://hdl.handle.net/2027/njp.32101077282331	f	t	\N		\N	\N			f
549	344		2:19	\N	https://hdl.handle.net/2027/njp.32101077282349	f	t	\N		\N	\N			f
550	344		2:2	\N	https://hdl.handle.net/2027/uva.x000391432	f	t	\N		\N	\N			f
551	344		2:3	\N	https://hdl.handle.net/2027/uva.x004215823	f	t	\N		\N	\N			f
552	344		2:4	\N	https://hdl.handle.net/2027/mdp.35112103868255	f	t	\N		\N	\N			f
553	344		2:6	\N	https://hdl.handle.net/2027/mdp.35112103868271	f	t	\N		\N	\N			f
554	344		2:7	\N	https://hdl.handle.net/2027/njp.32101077282224	f	t	\N		\N	\N			f
555	344		2:8	\N	https://hdl.handle.net/2027/njp.32101077282232	f	t	\N		\N	\N			f
556	344		2:9	\N	https://hdl.handle.net/2027/njp.32101077282240	f	t	\N		\N	\N			f
557	344		3:1	\N	https://hdl.handle.net/2027/njp.32101077282356	f	t	\N		\N	\N			f
558	344		3:10	\N	https://hdl.handle.net/2027/njp.32101077282430	f	t	\N		\N	\N			f
559	344		3:11	\N	https://hdl.handle.net/2027/mdp.35112103868032	f	t	\N		\N	\N			f
560	344		3:12	\N	https://hdl.handle.net/2027/njp.32101077282448	f	t	\N		\N	\N			f
561	344		3:13	\N	https://hdl.handle.net/2027/njp.32101077282455	f	t	\N		\N	\N			f
562	344		3:14	\N	https://hdl.handle.net/2027/mdp.35112103983443	f	t	\N		\N	\N			f
563	344		3:15	\N	https://hdl.handle.net/2027/uva.x004215289	f	t	\N		\N	\N			f
564	344		3:16	\N	https://hdl.handle.net/2027/mdp.35112103983468	f	t	\N		\N	\N			f
565	344		3:17	\N	https://hdl.handle.net/2027/mdp.35112103983476	f	t	\N		\N	\N			f
566	344		3:18	\N	https://hdl.handle.net/2027/mdp.35112103983484	f	t	\N		\N	\N			f
567	344		3:19	\N	https://hdl.handle.net/2027/mdp.35112103983492	f	t	\N		\N	\N			f
568	344		3:2	\N	https://hdl.handle.net/2027/njp.32101077282364	f	t	\N		\N	\N			f
569	344		3:20	\N	https://hdl.handle.net/2027/mdp.35112103983385	f	t	\N		\N	\N			f
570	344		3:21	\N	https://hdl.handle.net/2027/mdp.35112103983393	f	t	\N		\N	\N			f
571	344		3:22	\N	https://hdl.handle.net/2027/mdp.35112103983401	f	t	\N		\N	\N			f
572	344		3:23	\N	https://hdl.handle.net/2027/mdp.35112103983419	f	t	\N		\N	\N			f
573	344		3:24	\N	https://hdl.handle.net/2027/mdp.35112203939188	f	t	\N		\N	\N			f
574	344		3:25	\N	https://hdl.handle.net/2027/mdp.35112103983435	f	t	\N		\N	\N			f
575	344		3:26	\N	https://hdl.handle.net/2027/mdp.35112103983328	f	t	\N		\N	\N			f
576	344		3:27	\N	https://hdl.handle.net/2027/njp.32101077282547	f	t	\N		\N	\N			f
577	344		3:28	\N	https://hdl.handle.net/2027/mdp.35112103983344	f	t	\N		\N	\N			f
578	344		3:29	\N	https://hdl.handle.net/2027/mdp.35112103983351	f	t	\N		\N	\N			f
579	344		3:3	\N	https://hdl.handle.net/2027/mdp.35112203939147	f	t	\N		\N	\N			f
580	344		3:30	\N	https://hdl.handle.net/2027/njp.32101077282562	f	t	\N		\N	\N			f
581	344		3:5	\N	https://hdl.handle.net/2027/njp.32101077282380	f	t	\N		\N	\N			f
582	344		3:6	\N	https://hdl.handle.net/2027/njp.32101077282398	f	t	\N		\N	\N			f
583	344		3:7	\N	https://hdl.handle.net/2027/njp.32101077282406	f	t	\N		\N	\N			f
584	344		3:8	\N	https://hdl.handle.net/2027/njp.32101077282414	f	t	\N		\N	\N			f
585	344		3:9	\N	https://hdl.handle.net/2027/njp.32101077282422	f	t	\N		\N	\N			f
586	344		4:10	\N	https://hdl.handle.net/2027/mdp.35112103983229	f	t	\N		\N	\N			f
587	344		4:11	\N	https://hdl.handle.net/2027/mdp.35112103983237	f	t	\N		\N	\N			f
588	344		4:12	\N	https://hdl.handle.net/2027/mdp.35112103983245	f	t	\N		\N	\N			f
589	344		4:2	\N	https://hdl.handle.net/2027/mdp.35112103983260	f	t	\N		\N	\N			f
590	344		4:3	\N	https://hdl.handle.net/2027/uva.x004466074	f	t	\N		\N	\N			f
591	344		4:5	\N	https://hdl.handle.net/2027/uva.x004884576	f	t	\N		\N	\N			f
592	344		4:6	\N	https://hdl.handle.net/2027/mdp.35112103983302	f	t	\N		\N	\N			f
593	344		4:7	\N	https://hdl.handle.net/2027/uva.x030224062	f	t	\N		\N	\N			f
594	344		4:8	\N	https://hdl.handle.net/2027/mdp.35112103983203	f	t	\N		\N	\N			f
595	344		4:9	\N	https://hdl.handle.net/2027/njp.32101077282612	f	t	\N		\N	\N			f
596	344		5:1	\N	https://hdl.handle.net/2027/mdp.35112203939212	f	t	\N		\N	\N			f
597	344		5:2	\N	https://hdl.handle.net/2027/mdp.35112203939196	f	t	\N		\N	\N			f
598	344		5:3	\N	https://hdl.handle.net/2027/mdp.35112203939204	f	t	\N		\N	\N			f
599	344		5:4	\N	https://hdl.handle.net/2027/mdp.35112203939220	f	t	\N		\N	\N			f
600	344		5:5	\N	https://hdl.handle.net/2027/mdp.35112203939238	f	t	\N		\N	\N			f
601	344		5:6	\N	https://hdl.handle.net/2027/mdp.35112203939246	f	t	\N		\N	\N			f
602	344		5:7	\N	https://hdl.handle.net/2027/mdp.35112103983799	f	t	\N		\N	\N			f
603	344		5:8	\N	https://hdl.handle.net/2027/mdp.35112103983682	f	t	\N		\N	\N			f
604	344		6:1	\N	https://hdl.handle.net/2027/mdp.35112103983690	f	t	\N		\N	\N			f
605	344		6:10	\N	https://hdl.handle.net/2027/njp.32101077282778	f	t	\N		\N	\N			f
606	344		6:11	\N	https://hdl.handle.net/2027/uva.x001597489	f	t	\N		\N	\N			f
607	344		6:12	\N	https://hdl.handle.net/2027/mdp.35112203939261	f	t	\N		\N	\N			f
608	344		6:13	\N	https://hdl.handle.net/2027/inu.30000117726277	f	t	\N		\N	\N			f
609	344		6:14	\N	https://hdl.handle.net/2027/mdp.35112103983583	f	t	\N		\N	\N			f
610	344		6:15	\N	https://hdl.handle.net/2027/mdp.35112203939360	f	t	\N		\N	\N			f
611	344		6:15	\N	https://hdl.handle.net/2027/njp.32101077282802	f	t	\N		\N	\N			f
612	344		6:2	\N	https://hdl.handle.net/2027/mdp.35112103983708	f	t	\N		\N	\N			f
613	344		6:3	\N	https://hdl.handle.net/2027/uva.x001535553	f	t	\N		\N	\N			f
614	344		6:4	\N	https://hdl.handle.net/2027/uva.x004813286	f	t	\N		\N	\N			f
615	344		6:5	\N	https://hdl.handle.net/2027/uva.x001807305	f	t	\N		\N	\N			f
616	344		6:6	\N	https://hdl.handle.net/2027/mdp.35112103983625	f	t	\N		\N	\N			f
617	344		6:7	\N	https://hdl.handle.net/2027/njp.32101077282752	f	t	\N		\N	\N			f
618	344		6:8	\N	https://hdl.handle.net/2027/inu.30000117726228	f	t	\N		\N	\N			f
619	344		6:9	\N	https://hdl.handle.net/2027/njp.32101077282760	f	t	\N		\N	\N			f
620	344		7:1	\N	https://hdl.handle.net/2027/mdp.35112203939352	f	t	\N		\N	\N			f
621	344		7:2	\N	https://hdl.handle.net/2027/mdp.35112203939345	f	t	\N		\N	\N			f
622	344		7:3	\N	https://hdl.handle.net/2027/mdp.35112203939337	f	t	\N		\N	\N			f
623	344		7:4	\N	https://hdl.handle.net/2027/njp.32101077282836	f	t	\N		\N	\N			f
624	344		7:5	\N	https://hdl.handle.net/2027/uva.x004639969	f	t	\N		\N	\N			f
625	346		1	\N	https://hdl.handle.net/2027/pst.000068061302	f	t	\N		\N	\N			f
626	346		10	\N	https://hdl.handle.net/2027/njp.32101073362350	f	t	\N		\N	\N			f
627	346		100	\N	https://hdl.handle.net/2027/pst.000068062286	f	t	\N		\N	\N			f
628	346		101	\N	https://hdl.handle.net/2027/pst.000068062293	f	t	\N		\N	\N			f
629	346		102	\N	https://hdl.handle.net/2027/pst.000068062309	f	t	\N		\N	\N			f
630	346		103	\N	https://hdl.handle.net/2027/pst.000068062316	f	t	\N		\N	\N			f
631	346		104	\N	https://hdl.handle.net/2027/pst.000068062330	f	t	\N		\N	\N			f
632	346		105	\N	https://hdl.handle.net/2027/pst.000068062347	f	t	\N		\N	\N			f
633	346		106	\N	https://hdl.handle.net/2027/pst.000068062354	f	t	\N		\N	\N			f
634	346		107	\N	https://hdl.handle.net/2027/pst.000068062361	f	t	\N		\N	\N			f
635	346		108	\N	https://hdl.handle.net/2027/pst.000068062378	f	t	\N		\N	\N			f
636	346		109	\N	https://hdl.handle.net/2027/pst.000068062385	f	t	\N		\N	\N			f
637	346		11	\N	https://hdl.handle.net/2027/njp.32101073362368	f	t	\N		\N	\N			f
638	346		110	\N	https://hdl.handle.net/2027/pst.000068062392	f	t	\N		\N	\N			f
639	346		111	\N	https://archive.org/details/pennsylvaniasta12courgoog	f	t	\N		\N	\N			f
640	346		112	\N	https://hdl.handle.net/2027/pst.000068062415	f	t	\N		\N	\N			f
641	346		113	\N	https://hdl.handle.net/2027/pst.000008908810	f	t	\N		\N	\N			f
642	346		114	\N	https://hdl.handle.net/2027/pst.000068062422	f	t	\N		\N	\N			f
643	346		115	\N	https://hdl.handle.net/2027/pst.000068062439	f	t	\N		\N	\N			f
644	346		116	\N	https://hdl.handle.net/2027/pst.000068062446	f	t	\N		\N	\N			f
645	346		117	\N	https://hdl.handle.net/2027/pst.000068062453	f	t	\N		\N	\N			f
646	346		118	\N	https://hdl.handle.net/2027/pst.000068062460	f	t	\N		\N	\N			f
647	346		119	\N	https://hdl.handle.net/2027/pst.000068062477	f	t	\N		\N	\N			f
648	346		12	\N	https://hdl.handle.net/2027/pst.000068061418	f	t	\N		\N	\N			f
649	346		120	\N	https://hdl.handle.net/2027/pst.000068062484	f	t	\N		\N	\N			f
650	346		121	\N	https://hdl.handle.net/2027/njp.32101073363028	f	t	\N		\N	\N			f
651	346		122	\N	https://hdl.handle.net/2027/pst.000068062507	f	t	\N		\N	\N			f
652	346		123	\N	https://hdl.handle.net/2027/pst.000068062514	f	t	\N		\N	\N			f
653	346		124	\N	https://archive.org/details/pennsylvaniasta14courgoog	f	t	\N		\N	\N			f
654	346		125	\N	https://hdl.handle.net/2027/pst.000068062538	f	t	\N		\N	\N			f
655	346		126	\N	https://hdl.handle.net/2027/pst.000068062545	f	t	\N		\N	\N			f
656	346		127	\N	https://archive.org/details/pennsylvaniasta08courgoog	f	t	\N		\N	\N			f
657	346		128	\N	https://hdl.handle.net/2027/pst.000068062569	f	t	\N		\N	\N			f
658	346		129	\N	https://hdl.handle.net/2027/pst.000068062576	f	t	\N		\N	\N			f
659	346		13	\N	https://archive.org/details/pennsylvaniasta21courgoog	f	t	\N		\N	\N			f
660	346		130	\N	https://archive.org/details/pennsylvaniasta30courgoog	f	t	\N		\N	\N			f
661	346		131	\N	https://hdl.handle.net/2027/pst.000068062590	f	t	\N		\N	\N			f
662	346		132	\N	https://hdl.handle.net/2027/pst.000068062606	f	t	\N		\N	\N			f
663	346		133	\N	https://hdl.handle.net/2027/pst.000068062613	f	t	\N		\N	\N			f
664	346		134	\N	https://hdl.handle.net/2027/pst.000068062620	f	t	\N		\N	\N			f
665	346		135	\N	https://hdl.handle.net/2027/pst.000068062637	f	t	\N		\N	\N			f
666	346		136	\N	https://archive.org/details/pennsylvaniasta10courgoog	f	t	\N		\N	\N			f
667	346		137	\N	https://archive.org/details/pennsylvaniasta09courgoog	f	t	\N		\N	\N			f
668	346		138	\N	https://hdl.handle.net/2027/pst.000068062668	f	t	\N		\N	\N			f
669	346		139	\N	https://hdl.handle.net/2027/pst.000068062675	f	t	\N		\N	\N			f
670	346		14	\N	https://hdl.handle.net/2027/pst.000068061432	f	t	\N		\N	\N			f
671	346		140	\N	https://hdl.handle.net/2027/pst.000068062682	f	t	\N		\N	\N			f
672	346		141	\N	https://hdl.handle.net/2027/pst.000068062699	f	t	\N		\N	\N			f
673	346		142	\N	https://hdl.handle.net/2027/pst.000068062705	f	t	\N		\N	\N			f
674	346		143	\N	https://hdl.handle.net/2027/pst.000068062712	f	t	\N		\N	\N			f
675	346		144	\N	https://hdl.handle.net/2027/pst.000068062729	f	t	\N		\N	\N			f
676	346		145	\N	https://hdl.handle.net/2027/pst.000068062736	f	t	\N		\N	\N			f
677	346		146	\N	https://hdl.handle.net/2027/pst.000068062743	f	t	\N		\N	\N			f
678	346		147	\N	https://archive.org/details/pennsylvaniasta34courgoog	f	t	\N		\N	\N			f
679	346		148	\N	https://hdl.handle.net/2027/pst.000068062767	f	t	\N		\N	\N			f
680	346		149	\N	https://hdl.handle.net/2027/pst.000068062774	f	t	\N		\N	\N			f
681	346		15	\N	https://hdl.handle.net/2027/pst.000068061449	f	t	\N		\N	\N			f
682	346		150	\N	https://archive.org/details/pennsylvaniasta23courgoog	f	t	\N		\N	\N			f
683	346		151	\N	https://hdl.handle.net/2027/pst.000068062798	f	t	\N		\N	\N			f
684	346		152	\N	https://hdl.handle.net/2027/pst.000068062804	f	t	\N		\N	\N			f
685	346		153	\N	https://hdl.handle.net/2027/pst.000068062811	f	t	\N		\N	\N			f
686	346		154	\N	https://hdl.handle.net/2027/pst.000068062828	f	t	\N		\N	\N			f
687	346		155	\N	https://hdl.handle.net/2027/pst.000068062835	f	t	\N		\N	\N			f
688	346		156	\N	https://archive.org/details/pennsylvaniasta06courgoog	f	t	\N		\N	\N			f
689	346		157	\N	https://hdl.handle.net/2027/pst.000068062859	f	t	\N		\N	\N			f
690	346		158	\N	https://hdl.handle.net/2027/pst.000068063139	f	t	\N		\N	\N			f
691	346		159	\N	https://hdl.handle.net/2027/pst.000068063146	f	t	\N		\N	\N			f
692	346		16	\N	https://hdl.handle.net/2027/pst.000068061456	f	t	\N		\N	\N			f
693	346		160	\N	https://archive.org/details/pennsylvaniasta18courgoog	f	t	\N		\N	\N			f
694	346		161	\N	https://hdl.handle.net/2027/pst.000068063160	f	t	\N		\N	\N			f
695	346		162	\N	https://hdl.handle.net/2027/pst.000068063177	f	t	\N		\N	\N			f
696	346		163	\N	https://hdl.handle.net/2027/pst.000068063184	f	t	\N		\N	\N			f
697	346		164	\N	https://hdl.handle.net/2027/pst.000068063191	f	t	\N		\N	\N			f
698	346		165	\N	https://hdl.handle.net/2027/pst.000068063207	f	t	\N		\N	\N			f
699	346		166	\N	https://archive.org/details/pennsylvaniasta16courgoog	f	t	\N		\N	\N			f
700	346		167	\N	https://hdl.handle.net/2027/pst.000068063221	f	t	\N		\N	\N			f
701	346		168	\N	https://hdl.handle.net/2027/pst.000068063238	f	t	\N		\N	\N			f
702	346		169	\N	https://archive.org/details/pennsylvaniasta29courgoog	f	t	\N		\N	\N			f
703	346		17	\N	https://hdl.handle.net/2027/njp.32101073362418	f	t	\N		\N	\N			f
704	346		170	\N	https://hdl.handle.net/2027/pst.000068063252	f	t	\N		\N	\N			f
705	346		171	\N	https://hdl.handle.net/2027/pst.000068063269	f	t	\N		\N	\N			f
